patients	ZYDELIG.xml:S3:88:8	O	O
for	ZYDELIG.xml:S3:97:3	O	O
the	ZYDELIG.xml:S3:101:3	O	O
development	ZYDELIG.xml:S3:105:11	O	O
of	ZYDELIG.xml:S3:117:2	O	O
severe	ZYDELIG.xml:S3:120:6	O	B-Severity
cutaneous	ZYDELIG.xml:S3:127:9	O	B-AdverseReaction
reactions	ZYDELIG.xml:S3:137:9	O	I-AdverseReaction
and	ZYDELIG.xml:S3:147:3	O	O
discontinue	ZYDELIG.xml:S3:151:11	O	O
Zydelig	ZYDELIG.xml:S3:163:7	O	O
.	ZYDELIG.xml:S3:170:1	O	O

(	ZYDELIG.xml:S3:172:1	O	O
5.5	ZYDELIG.xml:S3:175:3	O	O
)	ZYDELIG.xml:S3:180:1	O	O

Anaphylaxis	ZYDELIG.xml:S3:187:11	B-AdverseReaction	B-AdverseReaction
:	ZYDELIG.xml:S3:198:1	O	O
Monitor	ZYDELIG.xml:S3:200:7	O	O
patients	ZYDELIG.xml:S3:208:8	O	O
for	ZYDELIG.xml:S3:217:3	O	O
anaphylaxis	ZYDELIG.xml:S3:221:11	O	O
and	ZYDELIG.xml:S3:233:3	O	O
discontinue	ZYDELIG.xml:S3:237:11	O	O
Zydelig	ZYDELIG.xml:S3:249:7	O	O
.	ZYDELIG.xml:S3:256:1	O	O

(	ZYDELIG.xml:S3:258:1	O	O
5.6	ZYDELIG.xml:S3:261:3	O	O
)	ZYDELIG.xml:S3:266:1	O	O

Neutropenia	ZYDELIG.xml:S3:273:11	B-AdverseReaction	B-AdverseReaction
:	ZYDELIG.xml:S3:284:1	O	O
monitor	ZYDELIG.xml:S3:286:7	O	O
blood	ZYDELIG.xml:S3:294:5	O	O
counts	ZYDELIG.xml:S3:300:6	O	O
.	ZYDELIG.xml:S3:306:1	O	O

(	ZYDELIG.xml:S3:308:1	O	O
5.7	ZYDELIG.xml:S3:311:3	O	O
)	ZYDELIG.xml:S3:316:1	O	O

Embryo	ZYDELIG.xml:S3:323:6	B-AdverseReaction	B-AdverseReaction
-	ZYDELIG.xml:S3:329:1	I-AdverseReaction	I-AdverseReaction
fetal	ZYDELIG.xml:S3:330:5	I-AdverseReaction	I-AdverseReaction
toxicity	ZYDELIG.xml:S3:336:8	I-AdverseReaction	I-AdverseReaction
:	ZYDELIG.xml:S3:344:1	O	O
may	ZYDELIG.xml:S3:346:3	B-Factor	B-Factor
cause	ZYDELIG.xml:S3:350:5	O	O
fetal	ZYDELIG.xml:S3:356:5	B-AdverseReaction	B-AdverseReaction
harm	ZYDELIG.xml:S3:362:4	I-AdverseReaction	I-AdverseReaction
.	ZYDELIG.xml:S3:366:1	O	O

Advise	ZYDELIG.xml:S3:368:6	O	O
women	ZYDELIG.xml:S3:375:5	O	O
of	ZYDELIG.xml:S3:381:2	O	O
potential	ZYDELIG.xml:S3:384:9	O	O
risk	ZYDELIG.xml:S3:394:4	O	O
to	ZYDELIG.xml:S3:399:2	O	O
a	ZYDELIG.xml:S3:402:1	O	O
fetus	ZYDELIG.xml:S3:404:5	O	O
and	ZYDELIG.xml:S3:410:3	O	O
to	ZYDELIG.xml:S3:414:2	O	O
avoid	ZYDELIG.xml:S3:417:5	O	O
pregnancy	ZYDELIG.xml:S3:423:9	O	O
while	ZYDELIG.xml:S3:433:5	O	O
taking	ZYDELIG.xml:S3:439:6	O	O
Zydelig	ZYDELIG.xml:S3:446:7	O	O
.	ZYDELIG.xml:S3:453:1	O	O

(	ZYDELIG.xml:S3:455:1	O	O
5.8	ZYDELIG.xml:S3:458:3	O	O
)	ZYDELIG.xml:S3:463:1	O	O

5.1	ZYDELIG.xml:S3:477:3	O	O

Hepatotoxicity	ZYDELIG.xml:S3:481:14	O	O

Fatal	ZYDELIG.xml:S3:501:5	B-AdverseReaction	B-AdverseReaction

and	ZYDELIG.xml:S3:507:3	O	O
or	ZYDELIG.xml:S3:511:2	O	O
serious	ZYDELIG.xml:S3:514:7	B-Severity	B-Severity
hepatotoxicity	ZYDELIG.xml:S3:522:14	B-AdverseReaction	B-AdverseReaction
occurred	ZYDELIG.xml:S3:537:8	O	O
in	ZYDELIG.xml:S3:546:2	O	O
14%	ZYDELIG.xml:S3:549:3	O	O
of	ZYDELIG.xml:S3:553:2	O	O
patients	ZYDELIG.xml:S3:556:8	O	O
treated	ZYDELIG.xml:S3:565:7	O	O
with	ZYDELIG.xml:S3:573:4	O	O
Zydelig	ZYDELIG.xml:S3:578:7	O	O
.	ZYDELIG.xml:S3:585:1	O	O

Elevations	ZYDELIG.xml:S3:587:10	B-AdverseReaction	B-AdverseReaction
in	ZYDELIG.xml:S3:598:2	I-AdverseReaction	I-AdverseReaction
ALT	ZYDELIG.xml:S3:601:3	I-AdverseReaction	I-AdverseReaction
or	ZYDELIG.xml:S3:605:2	O	O
AST	ZYDELIG.xml:S3:608:3	I-AdverseReaction	I-AdverseReaction
greater	ZYDELIG.xml:S3:612:7	O	O
than	ZYDELIG.xml:S3:620:4	O	O
5	ZYDELIG.xml:S3:625:1	B-Severity	O
times	ZYDELIG.xml:S3:627:5	I-Severity	O
the	ZYDELIG.xml:S3:633:3	I-Severity	O
upper	ZYDELIG.xml:S3:637:5	I-Severity	I-AdverseReaction
limit	ZYDELIG.xml:S3:643:5	I-Severity	I-AdverseReaction
of	ZYDELIG.xml:S3:649:2	I-Severity	I-AdverseReaction
normal	ZYDELIG.xml:S3:652:6	I-Severity	I-AdverseReaction
have	ZYDELIG.xml:S3:659:4	O	O
occurred	ZYDELIG.xml:S3:664:8	O	O
[	ZYDELIG.xml:S3:673:1	O	O
see	ZYDELIG.xml:S3:674:3	O	O
Adverse	ZYDELIG.xml:S3:679:7	O	O
Reactions	ZYDELIG.xml:S3:687:9	O	O
(	ZYDELIG.xml:S3:697:1	O	O
6.1	ZYDELIG.xml:S3:698:3	O	O
)	ZYDELIG.xml:S3:701:1	O	O
]	ZYDELIG.xml:S3:704:1	O	O
.	ZYDELIG.xml:S3:705:1	O	O

These	ZYDELIG.xml:S3:708:5	O	O
findings	ZYDELIG.xml:S3:714:8	O	O
were	ZYDELIG.xml:S3:723:4	O	O
generally	ZYDELIG.xml:S3:728:9	O	O
observed	ZYDELIG.xml:S3:738:8	O	O
within	ZYDELIG.xml:S3:747:6	O	O
the	ZYDELIG.xml:S3:754:3	O	O
first	ZYDELIG.xml:S3:758:5	O	O
12	ZYDELIG.xml:S3:764:2	O	O
weeks	ZYDELIG.xml:S3:767:5	O	O
of	ZYDELIG.xml:S3:773:2	O	O
treatment	ZYDELIG.xml:S3:776:9	O	O
and	ZYDELIG.xml:S3:786:3	O	O
were	ZYDELIG.xml:S3:790:4	O	O
reversible	ZYDELIG.xml:S3:795:10	O	O
with	ZYDELIG.xml:S3:806:4	O	O
dose	ZYDELIG.xml:S3:811:4	O	O
interruption	ZYDELIG.xml:S3:816:12	O	O
.	ZYDELIG.xml:S3:828:1	O	O

After	ZYDELIG.xml:S3:830:5	O	O
resumption	ZYDELIG.xml:S3:836:10	O	O
of	ZYDELIG.xml:S3:847:2	O	O
treatment	ZYDELIG.xml:S3:850:9	O	O
at	ZYDELIG.xml:S3:860:2	O	O
a	ZYDELIG.xml:S3:863:1	O	O
lower	ZYDELIG.xml:S3:865:5	O	O
dose	ZYDELIG.xml:S3:871:4	O	O
,	ZYDELIG.xml:S3:875:1	O	O
26%	ZYDELIG.xml:S3:877:3	O	O
of	ZYDELIG.xml:S3:881:2	O	O
patients	ZYDELIG.xml:S3:884:8	O	O
had	ZYDELIG.xml:S3:893:3	O	O
recurrence	ZYDELIG.xml:S3:897:10	B-AdverseReaction	O
of	ZYDELIG.xml:S3:908:2	O	O
ALT	ZYDELIG.xml:S3:911:3	I-AdverseReaction	I-AdverseReaction
and	ZYDELIG.xml:S3:915:3	O	O
AST	ZYDELIG.xml:S3:919:3	I-AdverseReaction	I-AdverseReaction
elevations	ZYDELIG.xml:S3:923:10	I-AdverseReaction	I-AdverseReaction
.	ZYDELIG.xml:S3:933:1	O	O

Discontinue	ZYDELIG.xml:S3:935:11	O	O
Zydelig	ZYDELIG.xml:S3:947:7	O	O
for	ZYDELIG.xml:S3:955:3	O	O
recurrent	ZYDELIG.xml:S3:959:9	O	O
hepatotoxicity	ZYDELIG.xml:S3:969:14	O	O
.	ZYDELIG.xml:S3:983:1	O	O

Avoid	ZYDELIG.xml:S3:989:5	O	O
concurrent	ZYDELIG.xml:S3:995:10	O	O
use	ZYDELIG.xml:S3:1006:3	O	O
of	ZYDELIG.xml:S3:1010:2	O	O
Zydelig	ZYDELIG.xml:S3:1013:7	O	O
with	ZYDELIG.xml:S3:1021:4	O	O
other	ZYDELIG.xml:S3:1026:5	O	O
drugs	ZYDELIG.xml:S3:1032:5	O	O
that	ZYDELIG.xml:S3:1038:4	O	O
may	ZYDELIG.xml:S3:1043:3	O	B-Factor
cause	ZYDELIG.xml:S3:1047:5	O	O
liver	ZYDELIG.xml:S3:1053:5	O	B-AdverseReaction
toxicity	ZYDELIG.xml:S3:1059:8	O	I-AdverseReaction
.	ZYDELIG.xml:S3:1067:1	O	O

Monitor	ZYDELIG.xml:S3:1073:7	O	O
ALT	ZYDELIG.xml:S3:1081:3	O	O
and	ZYDELIG.xml:S3:1085:3	O	O
AST	ZYDELIG.xml:S3:1089:3	O	I-AdverseReaction
in	ZYDELIG.xml:S3:1093:2	O	O
all	ZYDELIG.xml:S3:1096:3	O	O
patients	ZYDELIG.xml:S3:1100:8	O	O
every	ZYDELIG.xml:S3:1109:5	O	O
2	ZYDELIG.xml:S3:1115:1	O	O
weeks	ZYDELIG.xml:S3:1117:5	O	O
for	ZYDELIG.xml:S3:1123:3	O	O
the	ZYDELIG.xml:S3:1127:3	O	O
first	ZYDELIG.xml:S3:1131:5	O	O
3	ZYDELIG.xml:S3:1137:1	O	O
months	ZYDELIG.xml:S3:1139:6	O	O
of	ZYDELIG.xml:S3:1146:2	O	O
treatment	ZYDELIG.xml:S3:1149:9	O	O
,	ZYDELIG.xml:S3:1158:1	O	O
every	ZYDELIG.xml:S3:1160:5	O	O
4	ZYDELIG.xml:S3:1166:1	O	O
weeks	ZYDELIG.xml:S3:1168:5	O	O
for	ZYDELIG.xml:S3:1174:3	O	O
the	ZYDELIG.xml:S3:1178:3	O	O
next	ZYDELIG.xml:S3:1182:4	O	O
3	ZYDELIG.xml:S3:1187:1	O	O
months	ZYDELIG.xml:S3:1189:6	O	O
,	ZYDELIG.xml:S3:1195:1	O	O
then	ZYDELIG.xml:S3:1197:4	O	O
every	ZYDELIG.xml:S3:1202:5	O	O
1	ZYDELIG.xml:S3:1208:1	O	O
to	ZYDELIG.xml:S3:1210:2	O	O
3	ZYDELIG.xml:S3:1213:1	O	O
months	ZYDELIG.xml:S3:1215:6	O	O
thereafter	ZYDELIG.xml:S3:1222:10	O	O
.	ZYDELIG.xml:S3:1232:1	O	O

Monitor	ZYDELIG.xml:S3:1234:7	O	O
weekly	ZYDELIG.xml:S3:1242:6	O	O
for	ZYDELIG.xml:S3:1249:3	O	O
liver	ZYDELIG.xml:S3:1253:5	O	O
toxicity	ZYDELIG.xml:S3:1259:8	O	O
if	ZYDELIG.xml:S3:1268:2	O	O
the	ZYDELIG.xml:S3:1271:3	O	O
ALT	ZYDELIG.xml:S3:1275:3	O	O
or	ZYDELIG.xml:S3:1279:2	O	O
AST	ZYDELIG.xml:S3:1282:3	O	B-AdverseReaction
rises	ZYDELIG.xml:S3:1286:5	O	I-AdverseReaction
above	ZYDELIG.xml:S3:1292:5	O	I-AdverseReaction
3	ZYDELIG.xml:S3:1298:1	O	I-AdverseReaction
times	ZYDELIG.xml:S3:1300:5	O	I-AdverseReaction
the	ZYDELIG.xml:S3:1306:3	O	I-AdverseReaction
upper	ZYDELIG.xml:S3:1310:5	O	I-AdverseReaction
limit	ZYDELIG.xml:S3:1316:5	O	O
of	ZYDELIG.xml:S3:1322:2	O	O
normal	ZYDELIG.xml:S3:1325:6	O	O
until	ZYDELIG.xml:S3:1332:5	O	O
resolved	ZYDELIG.xml:S3:1338:8	O	O
.	ZYDELIG.xml:S3:1346:1	O	O

Withhold	ZYDELIG.xml:S3:1348:8	O	O
Zydelig	ZYDELIG.xml:S3:1357:7	O	O
if	ZYDELIG.xml:S3:1365:2	O	O
the	ZYDELIG.xml:S3:1368:3	O	O
ALT	ZYDELIG.xml:S3:1372:3	O	O
or	ZYDELIG.xml:S3:1376:2	O	O
AST	ZYDELIG.xml:S3:1379:3	O	O
is	ZYDELIG.xml:S3:1383:2	O	O
greater	ZYDELIG.xml:S3:1386:7	O	O
than	ZYDELIG.xml:S3:1394:4	O	O
5	ZYDELIG.xml:S3:1399:1	O	O
times	ZYDELIG.xml:S3:1401:5	O	O
the	ZYDELIG.xml:S3:1407:3	O	O
upper	ZYDELIG.xml:S3:1411:5	O	O
limit	ZYDELIG.xml:S3:1417:5	O	O
of	ZYDELIG.xml:S3:1423:2	O	O
normal	ZYDELIG.xml:S3:1426:6	O	O
,	ZYDELIG.xml:S3:1432:1	O	O
and	ZYDELIG.xml:S3:1434:3	O	O
continue	ZYDELIG.xml:S3:1438:8	O	O
to	ZYDELIG.xml:S3:1447:2	O	O
monitor	ZYDELIG.xml:S3:1450:7	O	O
AST	ZYDELIG.xml:S3:1458:3	O	O
,	ZYDELIG.xml:S3:1461:1	O	O
ALT	ZYDELIG.xml:S3:1463:3	O	I-AdverseReaction
and	ZYDELIG.xml:S3:1467:3	O	O
total	ZYDELIG.xml:S3:1471:5	O	I-AdverseReaction
bilirubin	ZYDELIG.xml:S3:1477:9	O	I-AdverseReaction
weekly	ZYDELIG.xml:S3:1487:6	O	O
until	ZYDELIG.xml:S3:1494:5	O	O
the	ZYDELIG.xml:S3:1500:3	O	O
abnormality	ZYDELIG.xml:S3:1504:11	O	O
is	ZYDELIG.xml:S3:1516:2	O	O
resolved	ZYDELIG.xml:S3:1519:8	O	O
[	ZYDELIG.xml:S3:1528:1	O	O
see	ZYDELIG.xml:S3:1529:3	O	O
Dosage	ZYDELIG.xml:S3:1534:6	O	O
and	ZYDELIG.xml:S3:1541:3	O	O
Administration	ZYDELIG.xml:S3:1545:14	O	O
(	ZYDELIG.xml:S3:1560:1	O	O
2.2	ZYDELIG.xml:S3:1561:3	O	O
)	ZYDELIG.xml:S3:1564:1	O	O
]	ZYDELIG.xml:S3:1567:1	O	O
.	ZYDELIG.xml:S3:1568:1	O	O

5.2	ZYDELIG.xml:S3:1579:3	O	O
Severe	ZYDELIG.xml:S3:1583:6	O	O
Diarrhea	ZYDELIG.xml:S3:1590:8	O	O
or	ZYDELIG.xml:S3:1599:2	O	O
Colitis	ZYDELIG.xml:S3:1602:7	O	O

Severe	ZYDELIG.xml:S3:1615:6	B-Severity	O
diarrhea	ZYDELIG.xml:S3:1622:8	B-AdverseReaction	O
or	ZYDELIG.xml:S3:1631:2	O	O
colitis	ZYDELIG.xml:S3:1634:7	B-AdverseReaction	O
(	ZYDELIG.xml:S3:1642:1	O	O
Grade	ZYDELIG.xml:S3:1643:5	B-Severity	B-Severity
3	ZYDELIG.xml:S3:1649:1	I-Severity	I-Severity
or	ZYDELIG.xml:S3:1651:2	O	O
higher	ZYDELIG.xml:S3:1654:6	O	O
)	ZYDELIG.xml:S3:1660:1	O	O
occurred	ZYDELIG.xml:S3:1662:8	O	O
in	ZYDELIG.xml:S3:1671:2	O	O
14%	ZYDELIG.xml:S3:1674:3	O	O
of	ZYDELIG.xml:S3:1678:2	O	O
Zydelig	ZYDELIG.xml:S3:1681:7	O	O
-	ZYDELIG.xml:S3:1688:1	O	O
treated	ZYDELIG.xml:S3:1689:7	O	O
patients	ZYDELIG.xml:S3:1697:8	O	O
across	ZYDELIG.xml:S3:1706:6	O	O
clinical	ZYDELIG.xml:S3:1713:8	O	O
trials	ZYDELIG.xml:S3:1722:6	O	O
[	ZYDELIG.xml:S3:1729:1	O	O
see	ZYDELIG.xml:S3:1730:3	O	O
Adverse	ZYDELIG.xml:S3:1735:7	O	O
Reactions	ZYDELIG.xml:S3:1743:9	O	O
(	ZYDELIG.xml:S3:1753:1	O	O
6.1	ZYDELIG.xml:S3:1754:3	O	O
)	ZYDELIG.xml:S3:1757:1	O	O
]	ZYDELIG.xml:S3:1760:1	O	O
.	ZYDELIG.xml:S3:1761:1	O	O

Diarrhea	ZYDELIG.xml:S3:1764:8	B-AdverseReaction	B-AdverseReaction
can	ZYDELIG.xml:S3:1773:3	B-Factor	O
occur	ZYDELIG.xml:S3:1777:5	O	O
at	ZYDELIG.xml:S3:1783:2	O	O
any	ZYDELIG.xml:S3:1786:3	O	O
time	ZYDELIG.xml:S3:1790:4	O	O
.	ZYDELIG.xml:S3:1794:1	O	O

Avoid	ZYDELIG.xml:S3:1796:5	O	O
concurrent	ZYDELIG.xml:S3:1802:10	O	O
use	ZYDELIG.xml:S3:1813:3	O	O
of	ZYDELIG.xml:S3:1817:2	O	O
Zydelig	ZYDELIG.xml:S3:1820:7	O	O
and	ZYDELIG.xml:S3:1828:3	O	O
other	ZYDELIG.xml:S3:1832:5	O	O
drugs	ZYDELIG.xml:S3:1838:5	O	O
that	ZYDELIG.xml:S3:1844:4	O	O
cause	ZYDELIG.xml:S3:1849:5	O	O
diarrhea	ZYDELIG.xml:S3:1855:8	O	B-AdverseReaction
.	ZYDELIG.xml:S3:1863:1	O	O

Diarrhea	ZYDELIG.xml:S3:1865:8	B-AdverseReaction	B-AdverseReaction
due	ZYDELIG.xml:S3:1874:3	O	O
to	ZYDELIG.xml:S3:1878:2	O	O
Zydelig	ZYDELIG.xml:S3:1881:7	O	O
responds	ZYDELIG.xml:S3:1889:8	O	O
poorly	ZYDELIG.xml:S3:1898:6	O	O
to	ZYDELIG.xml:S3:1905:2	O	O
antimotility	ZYDELIG.xml:S3:1908:12	O	O
agents	ZYDELIG.xml:S3:1921:6	O	O
.	ZYDELIG.xml:S3:1927:1	O	O

Median	ZYDELIG.xml:S3:1929:6	O	O
time	ZYDELIG.xml:S3:1936:4	O	O
to	ZYDELIG.xml:S3:1941:2	O	O
resolution	ZYDELIG.xml:S3:1944:10	O	O
ranged	ZYDELIG.xml:S3:1955:6	O	O
between	ZYDELIG.xml:S3:1962:7	O	O
1	ZYDELIG.xml:S3:1970:1	O	O
week	ZYDELIG.xml:S3:1972:4	O	O
and	ZYDELIG.xml:S3:1977:3	O	O
1	ZYDELIG.xml:S3:1981:1	O	O
month	ZYDELIG.xml:S3:1983:5	O	O
across	ZYDELIG.xml:S3:1989:6	O	O
trials	ZYDELIG.xml:S3:1996:6	O	O
,	ZYDELIG.xml:S3:2002:1	O	O
following	ZYDELIG.xml:S3:2004:9	O	O
interruption	ZYDELIG.xml:S3:2014:12	O	O
of	ZYDELIG.xml:S3:2027:2	O	O
Zydelig	ZYDELIG.xml:S3:2030:7	O	O
therapy	ZYDELIG.xml:S3:2038:7	O	O
and	ZYDELIG.xml:S3:2046:3	O	O
in	ZYDELIG.xml:S3:2050:2	O	O
some	ZYDELIG.xml:S3:2053:4	O	O
instances	ZYDELIG.xml:S3:2058:9	O	O
,	ZYDELIG.xml:S3:2067:1	O	O
use	ZYDELIG.xml:S3:2069:3	O	O
of	ZYDELIG.xml:S3:2073:2	O	O
corticosteroids	ZYDELIG.xml:S3:2076:15	O	O
[	ZYDELIG.xml:S3:2092:1	O	O
see	ZYDELIG.xml:S3:2093:3	O	O
Dosage	ZYDELIG.xml:S3:2098:6	O	O
and	ZYDELIG.xml:S3:2105:3	O	O
Administration	ZYDELIG.xml:S3:2109:14	O	O
(	ZYDELIG.xml:S3:2124:1	O	O
2.2	ZYDELIG.xml:S3:2125:3	O	O
)	ZYDELIG.xml:S3:2128:1	O	O
]	ZYDELIG.xml:S3:2131:1	O	O
.	ZYDELIG.xml:S3:2132:1	O	O

5.3	ZYDELIG.xml:S3:2143:3	O	O
Pneumonitis	ZYDELIG.xml:S3:2147:11	O	O

Fatal	ZYDELIG.xml:S3:2164:5	B-AdverseReaction	B-AdverseReaction
and	ZYDELIG.xml:S3:2170:3	O	O
serious	ZYDELIG.xml:S3:2174:7	B-Severity	B-Severity
pneumonitis	ZYDELIG.xml:S3:2182:11	B-AdverseReaction	B-AdverseReaction
occurred	ZYDELIG.xml:S3:2194:8	O	O
in	ZYDELIG.xml:S3:2203:2	O	O
patients	ZYDELIG.xml:S3:2206:8	O	O
treated	ZYDELIG.xml:S3:2215:7	O	O
with	ZYDELIG.xml:S3:2223:4	O	O
Zydelig	ZYDELIG.xml:S3:2228:7	O	O
.	ZYDELIG.xml:S3:2235:1	O	O

Patients	ZYDELIG.xml:S3:2237:8	O	O
taking	ZYDELIG.xml:S3:2246:6	O	O
Zydelig	ZYDELIG.xml:S3:2253:7	O	O
who	ZYDELIG.xml:S3:2261:3	O	O
present	ZYDELIG.xml:S3:2265:7	O	O
with	ZYDELIG.xml:S3:2273:4	O	O
pulmonary	ZYDELIG.xml:S3:2278:9	O	B-AdverseReaction
symptoms	ZYDELIG.xml:S3:2288:8	O	I-AdverseReaction
such	ZYDELIG.xml:S3:2297:4	O	O
as	ZYDELIG.xml:S3:2302:2	O	O
cough	ZYDELIG.xml:S3:2305:5	O	B-AdverseReaction
,	ZYDELIG.xml:S3:2310:1	O	O
dyspnea	ZYDELIG.xml:S3:2312:7	O	B-AdverseReaction
,	ZYDELIG.xml:S3:2319:1	O	O
hypoxia	ZYDELIG.xml:S3:2321:7	O	B-AdverseReaction
,	ZYDELIG.xml:S3:2328:1	O	O
interstitial	ZYDELIG.xml:S3:2330:12	O	B-AdverseReaction
infiltrates	ZYDELIG.xml:S3:2343:11	O	I-AdverseReaction
on	ZYDELIG.xml:S3:2355:2	O	O
a	ZYDELIG.xml:S3:2358:1	O	O
radiologic	ZYDELIG.xml:S3:2360:10	O	O
exam	ZYDELIG.xml:S3:2371:4	O	O
,	ZYDELIG.xml:S3:2375:1	O	O
or	ZYDELIG.xml:S3:2377:2	O	O
a	ZYDELIG.xml:S3:2380:1	O	O
decline	ZYDELIG.xml:S3:2382:7	O	O
by	ZYDELIG.xml:S3:2390:2	O	O
more	ZYDELIG.xml:S3:2393:4	O	O
than	ZYDELIG.xml:S3:2398:4	O	O
5%	ZYDELIG.xml:S3:2403:2	O	O
in	ZYDELIG.xml:S3:2406:2	O	O
oxygen	ZYDELIG.xml:S3:2409:6	O	O
saturation	ZYDELIG.xml:S3:2416:10	O	O
should	ZYDELIG.xml:S3:2427:6	O	O
be	ZYDELIG.xml:S3:2434:2	O	O
evaluated	ZYDELIG.xml:S3:2437:9	O	O
for	ZYDELIG.xml:S3:2447:3	O	O
pneumonitis	ZYDELIG.xml:S3:2451:11	O	O
.	ZYDELIG.xml:S3:2462:1	O	O

If	ZYDELIG.xml:S3:2464:2	O	O
pneumonitis	ZYDELIG.xml:S3:2467:11	O	O
is	ZYDELIG.xml:S3:2479:2	O	O
suspected	ZYDELIG.xml:S3:2482:9	O	O
,	ZYDELIG.xml:S3:2491:1	O	O
interrupt	ZYDELIG.xml:S3:2493:9	O	O
Zydelig	ZYDELIG.xml:S3:2503:7	O	O
until	ZYDELIG.xml:S3:2511:5	O	O
the	ZYDELIG.xml:S3:2517:3	O	O
etiology	ZYDELIG.xml:S3:2521:8	O	O
of	ZYDELIG.xml:S3:2530:2	O	O
the	ZYDELIG.xml:S3:2533:3	O	O
pulmonary	ZYDELIG.xml:S3:2537:9	O	I-AdverseReaction
symptoms	ZYDELIG.xml:S3:2547:8	O	I-AdverseReaction
has	ZYDELIG.xml:S3:2556:3	O	O
been	ZYDELIG.xml:S3:2560:4	O	O
determined	ZYDELIG.xml:S3:2565:10	O	O
.	ZYDELIG.xml:S3:2575:1	O	O

Patients	ZYDELIG.xml:S3:2577:8	O	O
with	ZYDELIG.xml:S3:2586:4	O	O
pneumonitis	ZYDELIG.xml:S3:2591:11	O	O
thought	ZYDELIG.xml:S3:2603:7	O	O
to	ZYDELIG.xml:S3:2611:2	O	O
be	ZYDELIG.xml:S3:2614:2	O	O
caused	ZYDELIG.xml:S3:2617:6	O	O
by	ZYDELIG.xml:S3:2624:2	O	O
Zydelig	ZYDELIG.xml:S3:2627:7	O	B-AdverseReaction
have	ZYDELIG.xml:S3:2635:4	O	O
been	ZYDELIG.xml:S3:2640:4	O	O
treated	ZYDELIG.xml:S3:2645:7	O	O
with	ZYDELIG.xml:S3:2653:4	O	O
discontinuation	ZYDELIG.xml:S3:2658:15	O	O
of	ZYDELIG.xml:S3:2674:2	O	O
Zydelig	ZYDELIG.xml:S3:2677:7	O	O
and	ZYDELIG.xml:S3:2685:3	O	O
administration	ZYDELIG.xml:S3:2689:14	O	O
of	ZYDELIG.xml:S3:2704:2	O	O
corticosteroids	ZYDELIG.xml:S3:2707:15	O	O
.	ZYDELIG.xml:S3:2722:1	O	O

5.4	ZYDELIG.xml:S3:2731:3	O	O
Intestinal	ZYDELIG.xml:S3:2735:10	O	O
Perforation	ZYDELIG.xml:S3:2746:11	O	O

Fatal	ZYDELIG.xml:S3:2763:5	B-AdverseReaction	B-AdverseReaction
and	ZYDELIG.xml:S3:2769:3	O	O
serious	ZYDELIG.xml:S3:2773:7	B-Severity	B-Severity
intestinal	ZYDELIG.xml:S3:2781:10	B-AdverseReaction	B-AdverseReaction
perforation	ZYDELIG.xml:S3:2792:11	I-AdverseReaction	I-AdverseReaction
occurred	ZYDELIG.xml:S3:2804:8	O	O
in	ZYDELIG.xml:S3:2813:2	O	O
Zydelig	ZYDELIG.xml:S3:2816:7	O	O
-	ZYDELIG.xml:S3:2823:1	O	O
treated	ZYDELIG.xml:S3:2824:7	O	O
patients	ZYDELIG.xml:S3:2832:8	O	O
.	ZYDELIG.xml:S3:2840:1	O	O

At	ZYDELIG.xml:S3:2842:2	O	O
the	ZYDELIG.xml:S3:2845:3	O	O
time	ZYDELIG.xml:S3:2849:4	O	O
of	ZYDELIG.xml:S3:2854:2	O	O
perforation	ZYDELIG.xml:S3:2857:11	O	I-AdverseReaction
,	ZYDELIG.xml:S3:2868:1	O	O
some	ZYDELIG.xml:S3:2870:4	O	O
patients	ZYDELIG.xml:S3:2875:8	O	O
had	ZYDELIG.xml:S3:2884:3	O	O
moderate	ZYDELIG.xml:S3:2888:8	B-Severity	B-Severity
to	ZYDELIG.xml:S3:2897:2	O	I-Severity
severe	ZYDELIG.xml:S3:2900:6	B-Severity	I-Severity
diarrhea	ZYDELIG.xml:S3:2907:8	B-AdverseReaction	B-AdverseReaction
.	ZYDELIG.xml:S3:2915:1	O	O

Advise	ZYDELIG.xml:S3:2917:6	O	O
patients	ZYDELIG.xml:S3:2924:8	O	O
to	ZYDELIG.xml:S3:2933:2	O	O
promptly	ZYDELIG.xml:S3:2936:8	O	O
report	ZYDELIG.xml:S3:2945:6	O	O
any	ZYDELIG.xml:S3:2952:3	O	O
new	ZYDELIG.xml:S3:2956:3	O	O
or	ZYDELIG.xml:S3:2960:2	O	O
worsening	ZYDELIG.xml:S3:2963:9	O	O
abdominal	ZYDELIG.xml:S3:2973:9	O	B-AdverseReaction
pain	ZYDELIG.xml:S3:2983:4	O	I-AdverseReaction
,	ZYDELIG.xml:S3:2987:1	O	O
chills	ZYDELIG.xml:S3:2989:6	O	B-AdverseReaction
,	ZYDELIG.xml:S3:2995:1	O	O
fever	ZYDELIG.xml:S3:2997:5	O	B-AdverseReaction
,	ZYDELIG.xml:S3:3002:1	O	O
nausea	ZYDELIG.xml:S3:3004:6	O	O
,	ZYDELIG.xml:S3:3010:1	O	O
or	ZYDELIG.xml:S3:3012:2	O	O
vomiting	ZYDELIG.xml:S3:3015:8	O	B-AdverseReaction
.	ZYDELIG.xml:S3:3023:1	O	O

